Vehicle Type,Make,Model,Year,Price,Milleage,District,published date,Vehicle URL
Car,Toyota,Land Cruiser,1992,"Rs. 14,800,000",276000,Colombo,Mar 25,https://riyasewana.com/buy/toyota-land-cruiser-sale-colombo-11393165
Car,Honda,N Box Custom,2023,"Rs. 8,000,000",9500,Boralesgamuwa,Mar 26,https://riyasewana.com/buy/honda-n-box-sale-boralesgamuwa-11396363
Car,Isuzu,Isuzu,2019,Negotiable,260000,Kadawatha,6h ago,https://riyasewana.com/buy/isuzu-isuzu-sale-kadawatha-11405467
Car,Isuzu,ELF 250,2019,"Rs. 9,950,000",148000,Kandy,Mar 23,https://riyasewana.com/buy/isuzu-elf-250-sale-kandy-11382453
Car,JAC,Jac,2017,"Rs. 3,975,000",128000,Matara,Just now,https://riyasewana.com/buy/jac-jac-sale-matara-11408161
Car,Toyota,Allion 240 G Limited,2007,Negotiable,,Kandy,Just now,https://riyasewana.com/buy/toyota-allion-240-sale-kandy-11408160
Car,BMW,520D,2015,"Rs. 23,000,000",87000,Kadawatha,Just now,https://riyasewana.com/buy/bmw-520d-sale-kadawatha-11408159
Car,Toyota,Lh 30,1986,"Rs. 950,000",12345,Nittambuwa,1m ago,https://riyasewana.com/buy/toyota-lh-30-sale-nittambuwa-11408158
Car,Yamaha,FZ-S,2020,"Rs. 1,000,000",28000,Matara,1m ago,https://riyasewana.com/buy/yamaha-fz-s-sale-matara-11408157
Car,Mahindra,Bolero,2015,Negotiable,71000,Matale,1m ago,https://riyasewana.com/buy/mahindra-bolero-sale-matale-11408156
Car,Honda,CD 90,2001,"Rs. 165,000",27500,Kotte,1m ago,https://riyasewana.com/buy/honda-cd-90-sale-kotte-11408155
Car,Nissan,March AK12,2008,"Rs. 4,375,000",160000,Malabe,2m ago,https://riyasewana.com/buy/nissan-march-ak12-sale-malabe-11408154
Car,Bajaj,Pulsar 180,2008,"Rs. 270,000",32000,Avissawella,2m ago,https://riyasewana.com/buy/bajaj-pulsar-180-sale-avissawella-11408153
Car,Toyota,Dolphin 119,1994,"Rs. 7,100,000",1,Kandy,2m ago,https://riyasewana.com/buy/toyota-dolphin-119-sale-kandy-11408152
Car,Honda,Dio,2015,"Rs. 470,000",42500,Matara,2m ago,https://riyasewana.com/buy/honda-dio-sale-matara-11408151
Car,Bajaj,Pulsar 135,2011,"Rs. 198,000",65000,Homagama,2m ago,https://riyasewana.com/buy/bajaj-pulsar-135-sale-homagama-11408150
Car,Renault,Kwid,2016,"Rs. 3,490,000",116000,Kadawatha,2m ago,https://riyasewana.com/buy/renault-kwid-sale-kadawatha-11408149
Car,Bajaj,Pulsar 150,2013,"Rs. 420,000",51000,Warakapola,3m ago,https://riyasewana.com/buy/bajaj-pulsar-150-sale-warakapola-11408148
Car,Bajaj,Discover,2012,Negotiable,58000,Moneragala,3m ago,https://riyasewana.com/buy/bajaj-discover-sale-moneragala-11408147
Car,Nissan,Vanette,1998,Negotiable,2563,Matara,3m ago,https://riyasewana.com/buy/nissan-vanette-sale-matara-11408146
Car,Nissan,Moco,2016,"Rs. 15,350,000",150000,Boralesgamuwa,3m ago,https://riyasewana.com/buy/nissan-moco-sale-boralesgamuwa-11408142
Car,Daihatsu,Mira,2019,"Rs. 5,175,000",139000,Ja-Ela,4m ago,https://riyasewana.com/buy/daihatsu-mira-sale-ja-ela-11408140
Car,Toyota,Dolphin LH119,1991,"Rs. 6,100,000",1,Kandy,4m ago,https://riyasewana.com/buy/toyota-dolphin-lh119-sale-kandy-11408139
Car,Honda,Benly,1995,"Rs. 120,000",50000,Kandy,4m ago,https://riyasewana.com/buy/honda-benly-sale-kandy-11408138
Car,Nissan,SB 13,1992,"Rs. 1,275,000",87000,Kurunegala,4m ago,https://riyasewana.com/buy/nissan-sb-13-sale-kurunegala-11408137
Car,Honda,Fit Gp1,2011,"Rs. 6,150,000",136000,Colombo,4m ago,https://riyasewana.com/buy/honda-fit-gp1-sale-colombo-11408136
Car,Nissan,SB 13,1992,"Rs. 1,275,000",87000,Kurunegala,5m ago,https://riyasewana.com/buy/nissan-sb-13-sale-kurunegala-11408135
Car,Suzuki,Wagon R Stingray Limited Edition,2019,"Rs. 7,375,000",59800,Kandy,5m ago,https://riyasewana.com/buy/suzuki-wagon-r-sale-kandy-11408133
Car,Bajaj,Pulsar 150,2013,Negotiable,51000,Warakapola,5m ago,https://riyasewana.com/buy/bajaj-pulsar-150-sale-warakapola-11408131
Car,JAC,Unimo King,2018,"Rs. 3,975,000",92000,Matara,6m ago,https://riyasewana.com/buy/jac-unimo-king-sale-matara-11408126
Car,Yamaha,Gladiator,2007,"Rs. 118,000",99,Kalutara,6m ago,https://riyasewana.com/buy/yamaha-gladiator-sale-kalutara-11408125
Car,Toyota,Premio G Superior,2007,"Rs. 8,700,000",145000,Kurunegala,6m ago,https://riyasewana.com/buy/toyota-premio-g-sale-kurunegala-11408123
Car,Mitsubishi,Galant,1984,"Rs. 790,000",11111,Nuwara-Eliya,7m ago,https://riyasewana.com/buy/mitsubishi-galant-sale-nuwara-eliya-11408122
Car,Mahindra,Bolero,2016,Negotiable,74000,Matale,7m ago,https://riyasewana.com/buy/mahindra-bolero-sale-matale-11408121
Car,Nissan,FB15,2003,"Rs. 4,975,000",160000,Kurunegala,7m ago,https://riyasewana.com/buy/nissan-fb15-sale-kurunegala-11408119
Car,Mahindra,Bolero Maxi Truck,2006,"Rs. 1,650,000",75000,Galle,8m ago,https://riyasewana.com/buy/mahindra-bolero-maxi-sale-galle-11408118
Car,Suzuki,Zen,2006,"Rs. 2,490,000",146000,Gampaha,8m ago,https://riyasewana.com/buy/suzuki-zen-sale-gampaha-11408117
Car,Piaggio,Porter,2014,Negotiable,1,Kalutara,8m ago,https://riyasewana.com/buy/piaggio-porter-sale-kalutara-11408116
Car,Bajaj,Discover,2014,Negotiable,30000,Matara,8m ago,https://riyasewana.com/buy/bajaj-discover-sale-matara-11408115
Car,Nissan,March K11,2000,"Rs. 3,165,000",181000,Gampaha,8m ago,https://riyasewana.com/buy/nissan-march-k11-sale-gampaha-11408114
Car,Bajaj,Pulsar 150,2013,"Rs. 420,000",51000,Warakapola,9m ago,https://riyasewana.com/buy/bajaj-pulsar-150-sale-warakapola-11408112
Car,Suzuki,ALTO K10,2015,"Rs. 4,200,000",78500,Kalutara,9m ago,https://riyasewana.com/buy/suzuki-alto-k10-sale-kalutara-11408111
