Vehicle Type,Make,Model,Year,Price,Milleage,District,published date,Vehicle URL
Car,Toyota,RAIZE Z,2025,Negotiable,1,Nittambuwa,6h ago,https://riyasewana.com/buy/toyota-raize-z-sale-nittambuwa-11406267
Car,Toyota,Hilux Revo,2017,"Rs. 19,000,000",,Tangalle,Yesterday,https://riyasewana.com/buy/toyota-hilux-revo-sale-tangalle-11399568
Car,Mitsubishi,Montero,2007,"Rs. 12,500,000",200000,Gampaha,Mar 20,https://riyasewana.com/buy/mitsubishi-montero-sale-gampaha-11366561
Car,Mercedes-Benz,GLA180,2016,"Rs. 14,800,000",54000,Colombo,Mar 25,https://riyasewana.com/buy/mercedes-benz-gla180-sale-colombo-11393156
Car,Suzuki,Alto,2015,"Rs. 3,550,000",118179,Kandy,Just now,https://riyasewana.com/buy/suzuki-alto-sale-kandy-11408518
Car,Honda,Dio,2016,Negotiable,123456,Negombo,Just now,https://riyasewana.com/buy/honda-dio-sale-negombo-11408527
Car,Toyota,Vitz,2007,"Rs. 5,390,000",143685,Mirigama,1m ago,https://riyasewana.com/buy/toyota-vitz-sale-mirigama-11408526
Car,Honda,Dio,2016,Negotiable,123456,Negombo,1m ago,https://riyasewana.com/buy/honda-dio-sale-negombo-11408525
Car,Micro,REXTON W 20.,2016,"Rs. 10,500,000",105,Gampaha,1m ago,https://riyasewana.com/buy/micro-rexton-w-sale-gampaha-11408510
Car,Micro,REXTON W 20.,2016,"Rs. 10,500,000",105,Gampaha,1m ago,https://riyasewana.com/buy/micro-rexton-w-sale-gampaha-11408509
Car,Micro,REXTON W 20.,2016,"Rs. 10,500,000",105,Gampaha,1m ago,https://riyasewana.com/buy/micro-rexton-w-sale-gampaha-11408506
Car,Micro,REXTON W 20.,2016,"Rs. 10,500,000",105,Gampaha,1m ago,https://riyasewana.com/buy/micro-rexton-w-sale-gampaha-11408502
Car,Micro,REXTON W 20.,2016,"Rs. 10,500,000",105,Gampaha,1m ago,https://riyasewana.com/buy/micro-rexton-w-sale-gampaha-11408499
Car,Micro,REXTON W 20.,2015,"Rs. 10,500,000",105,Gampaha,1m ago,https://riyasewana.com/buy/micro-rexton-w-sale-gampaha-11408494
Car,Hero,ISmart,2017,"Rs. 225,000",45000,Pannipitiya,1m ago,https://riyasewana.com/buy/hero-ismart-sale-pannipitiya-11408524
Car,Mazda,Bongo,2003,"Rs. 5,000,000",150000,Wennappuwa,1m ago,https://riyasewana.com/buy/mazda-bongo-sale-wennappuwa-11408523
Car,Toyota,KR42 Noah Town Ace,2001,Negotiable,139000,Chilaw,1m ago,https://riyasewana.com/buy/toyota-kr42-noah-sale-chilaw-11408522
Car,Mitsubishi,Delica-L300,1984,"Rs. 2,590,000",,Kalutara,1m ago,https://riyasewana.com/buy/mitsubishi-delica-l300-sale-kalutara-11408521
Car,Toyota,CHR NGX-10 GT 75000km,2018,"Rs. 13,500,000",75000,Colombo,1m ago,https://riyasewana.com/buy/toyota-chr-ngx-10-sale-colombo-11408520
Car,Land-Rover,Discovery 1,1994,"Rs. 6,300,000",170000,Kegalle,1m ago,https://riyasewana.com/buy/land-rover-discovery-1-sale-kegalle-11408519
Car,Yamaha,FZ-S,2015,"Rs. 725,000",,Mirigama,1m ago,https://riyasewana.com/buy/yamaha-fz-s-sale-mirigama-11408382
Car,Micro,Panda,2016,"Rs. 3,250,000",50100,Colombo,2m ago,https://riyasewana.com/buy/micro-panda-sale-colombo-11408517
Car,Suzuki,Every Join,2024,"Rs. 8,250,000",270,Colombo,2m ago,https://riyasewana.com/buy/suzuki-every-join-sale-colombo-11408516
Car,Micro,TIVOLI,2016,"Rs. 8,300,000",44000,Kandy,3m ago,https://riyasewana.com/buy/micro-tivoli-sale-kandy-11408515
Car,Bajaj,2 Stroke,1998,"Rs. 425,000",,Panadura,3m ago,https://riyasewana.com/buy/bajaj-2-stroke-sale-panadura-11408514
Car,Honda,Civic Es8,2002,"Rs. 5,500,000",240000,Kandy,3m ago,https://riyasewana.com/buy/honda-civic-es8-sale-kandy-11408513
Car,Hero,Splendor,2008,"Rs. 175,000",110,Nittambuwa,3m ago,https://riyasewana.com/buy/hero-splendor-sale-nittambuwa-11408512
Car,Suzuki,Every PA Limited Safety Package,2025,"Rs. 7,125,000",2719,Harispattuwa,3m ago,https://riyasewana.com/buy/suzuki-every-pa-sale-harispattuwa-11408511
Car,Toyota,Premio G Superior With Electric Seats And Stop,2016,Negotiable,150000,Ja-Ela,4m ago,https://riyasewana.com/buy/toyota-premio-g-sale-ja-ela-11408508
Car,Bajaj,Discover 135,2008,Negotiable,1234,Kurunegala,5m ago,https://riyasewana.com/buy/bajaj-discover-135-sale-kurunegala-11408507
Car,Mahindra,Jeeto,2015,"Rs. 1,690,000",54895,Gampaha,5m ago,https://riyasewana.com/buy/mahindra-jeeto-sale-gampaha-11408504
Car,Bajaj,RE,2002,"Rs. 575,000",1,Kandana,6m ago,https://riyasewana.com/buy/bajaj-re-sale-kandana-11408503
Car,Toyota,Coaster,2006,"Rs. 13,950,000",220000,Kegalle,7m ago,https://riyasewana.com/buy/toyota-coaster-sale-kegalle-11408501
Car,Honda,FIT Aria,2006,"Rs. 4,800,000",168000,Kottawa,7m ago,https://riyasewana.com/buy/honda-fit-aria-sale-kottawa-11408500
Car,Tata,Safari,2002,"Rs. 1,950,000",100000,Puttalam,7m ago,https://riyasewana.com/buy/tata-safari-sale-puttalam-11408498
Car,Nissan,March K11,2003,"Rs. 3,250,000",169000,Kottawa,8m ago,https://riyasewana.com/buy/nissan-march-k11-sale-kottawa-11408497
Car,Tata,Ace Dimo Batta,2007,"Rs. 1,275,000",46500,Mahiyanganaya,8m ago,https://riyasewana.com/buy/tata-ace-dimo-sale-mahiyanganaya-11408496
Car,Chery,QQ 308,2011,"Rs. 1,950,000",56000,Ratnapura,8m ago,https://riyasewana.com/buy/chery-qq-308-sale-ratnapura-11408495
Car,Toyota,Corona AT170,1991,"Rs. 2,375,000",220000,Homagama,9m ago,https://riyasewana.com/buy/toyota-corona-at170-sale-homagama-11408493
Car,Bajaj,2 Stroke,2006,"Rs. 680,000",10000,Gampaha,9m ago,https://riyasewana.com/buy/bajaj-2-stroke-sale-gampaha-11408492
Car,Honda,Hornet,2008,"Rs. 1,490,000",60000,Horana,9m ago,https://riyasewana.com/buy/honda-hornet-sale-horana-11408491
Car,Suzuki,BURGMAN,2026,"Rs. 1,050,000",800,Mawanella,10m ago,https://riyasewana.com/buy/suzuki-burgman-sale-mawanella-11408490
Car,Suzuki,Maruti,1996,"Rs. 1,350,000",1111,Kalutara,10m ago,https://riyasewana.com/buy/suzuki-maruti-sale-kalutara-11408489
Car,BMW,520I,2003,"Rs. 11,000,000",125000,Malabe,10m ago,https://riyasewana.com/buy/bmw-520i-sale-malabe-11408488
Van,Honda,Vezel,2025,Negotiable,1200,Gampaha,Yesterday,https://riyasewana.com/buy/honda-vezel-sale-gampaha-11401740
Van,Kia,Sorento,2011,"Rs. 10,750,000",105400,Matara,Mar 26,https://riyasewana.com/buy/kia-sorento-sale-matara-11394914
Van,Kia,Sorento 112,2012,Negotiable,174000,Balangoda,Mar 23,https://riyasewana.com/buy/kia-sorento-112-sale-balangoda-11384234
Van,Suzuki,Alto,2004,"Rs. 3,390,000",142000,Matara,Yesterday,https://riyasewana.com/buy/suzuki-alto-sale-matara-11404017
Pickup,Suzuki,Swift,2004,"Rs. 4,250,000",180000,Kottawa,Mar 26,https://riyasewana.com/buy/suzuki-swift-sale-kottawa-11398641
Pickup,Mitsubishi,Outlander,2015,"Rs. 14,200,000",123000,Dehiwala-Mt,Mar 21,https://riyasewana.com/buy/mitsubishi-outlander-sale-dehiwala-mount-lavinia-11374552
Pickup,Micro,Tivoli,2015,"Rs. 6,200,000",73000,Colombo,Mar 26,https://riyasewana.com/buy/micro-tivoli-sale-colombo-11397329
Pickup,Toyota,Axio G Grade,2017,"Rs. 11,250,000",147300,Gampaha,Mar 21,https://riyasewana.com/buy/toyota-axio-g-sale-gampaha-11372352
SUV,Nissan,ROOX HWS X Propilot,2024,"Rs. 8,845,000",9600,Colombo,Mar 21,https://riyasewana.com/buy/nissan-roox-hws-sale-colombo-11373617
SUV,Suzuki,Hustler,2025,"Rs. 8,250,000",215,Colombo,Mar 25,https://riyasewana.com/buy/suzuki-hustler-sale-colombo-11392586
SUV,Honda,Vezel,2014,"Rs. 9,550,000",202888,Colombo,Mar 26,https://riyasewana.com/buy/honda-vezel-sale-colombo-11398674
SUV,Kia,Sorento,2011,"Rs. 9,500,000",170000,Katunayake,Mar 25,https://riyasewana.com/buy/kia-sorento-sale-katunayake-11389732
SUV,Audi,Q3 TFSI,2016,"Rs. 14,500,000",83500,Dehiwala-Mt,Just now,https://riyasewana.com/buy/audi-q3-tfsi-sale-dehiwala-mount-lavinia-11408528
SUV,Toyota,Coaster,2008,"Rs. 14,950,000",,Kegalle,11m ago,https://riyasewana.com/buy/toyota-coaster-sale-kegalle-11408487
SUV,Bajaj,Discover,2012,"Rs. 275,000",78000,Kadawatha,11m ago,https://riyasewana.com/buy/bajaj-discover-sale-kadawatha-11408486
SUV,Toyota,Vios,2003,"Rs. 5,400,000",1,Kandy,11m ago,https://riyasewana.com/buy/toyota-vios-sale-kandy-11408485
SUV,Kia,Carnival,2015,"Rs. 19,000,000",106000,Colombo,11m ago,https://riyasewana.com/buy/kia-carnival-sale-colombo-11408484
SUV,Micro,Kyron,2007,"Rs. 5,275,000",160000,Homagama,12m ago,https://riyasewana.com/buy/micro-kyron-sale-homagama-11408483
