Vehicle Type,Make,Model,Year,Price,Milleage,District,published date,Vehicle URL
Car,Hero,Pleasure,2012,"Rs. 240,000",620000,Minuwangoda,12m ago,https://riyasewana.com/buy/hero-pleasure-sale-minuwangoda-11408449
Car,Mahindra,Bolero,2011,"Rs. 2,800,000",165000,Polonnaruwa,12m ago,https://riyasewana.com/buy/mahindra-bolero-sale-polonnaruwa-11408448
Car,Daihatsu,Hijet,2007,"Rs. 3,950,000",158000,Kandy,12m ago,https://riyasewana.com/buy/daihatsu-hijet-sale-kandy-11408447
Car,Mahindra,KUV 100,2023,"Rs. 6,250,000",41000,Colombo,13m ago,https://riyasewana.com/buy/mahindra-kuv-100-sale-colombo-11408446
Car,Micro,Panda,2014,"Rs. 2,750,000",61000,Matara,13m ago,https://riyasewana.com/buy/micro-panda-sale-matara-11408445
Car,Toyota,Vezel,2014,"Rs. 8,875,000",142000,Chilaw,13m ago,https://riyasewana.com/buy/toyota-vezel-sale-chilaw-11408444
Car,TVS,Jive,2012,"Rs. 178,000",1,Gampaha,13m ago,https://riyasewana.com/buy/tvs-jive-sale-gampaha-11408443
Car,Toyota,Land Cruiser Prado 95,2000,Negotiable,154000,Colombo,13m ago,https://riyasewana.com/buy/toyota-land-cruiser-sale-colombo-11408442
Car,Ashok-Leyland,Leyland,2000,"Rs. 3,800,000",2000000,Dehiwala-Mt,13m ago,https://riyasewana.com/buy/ashok-leyland-leyland-sale-dehiwala-mount-lavinia-11408441
Van,Suzuki,Wagon R Fx,2017,"Rs. 6,350,000",80296,Moneragala,Yesterday,https://riyasewana.com/buy/suzuki-wagon-r-sale-moneragala-11401433
Van,Nissan,Dayz Highway Star G Pro Pilot,2025,"Rs. 8,650,000",1,Kadawatha,Mar 21,https://riyasewana.com/buy/nissan-dayz-highway-sale-kadawatha-11372759
Pickup,Honda,LA Custom,2010,"Rs. 1,300,000",430000,Negombo,Yesterday,https://riyasewana.com/buy/honda-la-custom-sale-negombo-11399272
Pickup,Mercedes-Benz,E300,2013,"Rs. 14,500,000",78000,Piliyandala,Mar 25,https://riyasewana.com/buy/mercedes-benz-e300-sale-piliyandala-11391173
Pickup,Toyota,HILUX LEXUS,2009,"Rs. 10,000,000",1,Kadawatha,Mar 26,https://riyasewana.com/buy/toyota-hilux-lexus-sale-kadawatha-11397777
Pickup,Suzuki,Celerio,2018,Negotiable,88000,Dehiwala-Mt,Yesterday,https://riyasewana.com/buy/suzuki-celerio-sale-dehiwala-mount-lavinia-11400919
SUV,Kia,Sorento,2012,"Rs. 8,900,000",145000,Nugegoda,Mar 24,https://riyasewana.com/buy/kia-sorento-sale-nugegoda-11385242
SUV,Honda,N Box Custom Turbo,2025,"Rs. 8,800,000",1350,Boralesgamuwa,Mar 20,https://riyasewana.com/buy/honda-n-box-sale-boralesgamuwa-11368235
SUV,Mitsubishi,Montero,2006,"Rs. 12,800,000",178000,Dehiwala-Mt,Mar 23,https://riyasewana.com/buy/mitsubishi-montero-sale-dehiwala-mount-lavinia-11383224
SUV,Honda,Vezel,2025,"Rs. 19,900,000",,Colombo,Mar 24,https://riyasewana.com/buy/honda-vezel-sale-colombo-11386579
