Vehicle Type,Make,Model,Year,Price,Milleage,District,published date,Vehicle URL
Car,Toyota,LH51,1986,"Rs. 3,875,000",2400000,Dehiwala-Mt,1h ago,https://riyasewana.com/buy/toyota-lh51-sale-dehiwala-mount-lavinia-11408291
Car,Micro,Kinglong,2016,Negotiable,300000,Colombo,Mar 25,https://riyasewana.com/buy/micro-kinglong-sale-colombo-11394007
Car,Toyota,Roomy,2023,"Rs. 8,100,000",101000,Nugegoda,Yesterday,https://riyasewana.com/buy/toyota-roomy-sale-nugegoda-11403408
Car,Daihatsu,Mira L Grade,2024,"Rs. 6,290,000",5285,Gampaha,Mar 21,https://riyasewana.com/buy/daihatsu-mira-l-sale-gampaha-11373775
Car,Tata,Dimo Batta,2013,Negotiable,121452,Hambantota,Just now,https://riyasewana.com/buy/tata-dimo-batta-sale-hambantota-11408556
Car,Other,Dio,2012,"Rs. 400,000",54000,Kandy,Just now,https://riyasewana.com/buy/other-dio-sale-kandy-11408555
Car,Bajaj,CT-100,2005,"Rs. 230,000",1000,Ratnapura,Just now,https://riyasewana.com/buy/bajaj-ct-100-sale-ratnapura-11408554
Car,Kia,Rio,2015,"Rs. 8,000,000",75000,Dehiwala-Mt,1m ago,https://riyasewana.com/buy/kia-rio-sale-dehiwala-mount-lavinia-11408553
Car,Bajaj,RE,2004,"Rs. 785,000",100000,Kandy,1m ago,https://riyasewana.com/buy/bajaj-re-sale-kandy-11408551
Car,Honda,Dio,2016,"Rs. 450,000",123456,Negombo,2m ago,https://riyasewana.com/buy/honda-dio-sale-negombo-11408550
Car,Toyota,Carina,1987,"Rs. 1,150,000",225000,Homagama,2m ago,https://riyasewana.com/buy/toyota-carina-sale-homagama-11408548
Car,TVS,King,2019,"Rs. 1,325,000",42598,Panadura,2m ago,https://riyasewana.com/buy/tvs-king-sale-panadura-11408547
Car,Tata,Nano,2017,"Rs. 2,100,000",1,Colombo,2m ago,https://riyasewana.com/buy/tata-nano-sale-colombo-11408546
Car,Tata,Dimo Batta,2011,"Rs. 1,595,000",85000,Wennappuwa,2m ago,https://riyasewana.com/buy/tata-dimo-batta-sale-wennappuwa-11408544
Car,Honda,Dio,2016,"Rs. 450,000",123456,Negombo,3m ago,https://riyasewana.com/buy/honda-dio-sale-negombo-11408543
Car,Honda,Dio,2016,"Rs. 450,000",123456,Negombo,3m ago,https://riyasewana.com/buy/honda-dio-sale-negombo-11408542
Car,Bajaj,CT-100,2012,"Rs. 265,000",19658,Galle,3m ago,https://riyasewana.com/buy/bajaj-ct-100-sale-galle-11408541
Car,Toyota,Vitz 130,2015,"Rs. 6,850,000",58000,Colombo,3m ago,https://riyasewana.com/buy/toyota-vitz-130-sale-colombo-11408540
