Vehicle Type,Make,Model,Year,Price,Milleage,District,published date,Vehicle URL
Car,Toyota,Land Cruiser,1992,"Rs. 14,800,000",276000,Colombo,Mar 25,https://riyasewana.com/buy/toyota-land-cruiser-sale-colombo-11393165
Car,Toyota,Corolla AE110,1995,Negotiable,,Matara,5h ago,https://riyasewana.com/buy/toyota-corolla-ae110-sale-matara-11405385
Car,Bajaj,4 Stroke,2009,"Rs. 1,100,000",70000,Kegalle,Mar 22,https://riyasewana.com/buy/bajaj-4-stroke-sale-kegalle-11378598
Car,Mazda,6 GT,2015,"Rs. 11,800,000",137000,Colombo,5h ago,https://riyasewana.com/buy/mazda-6-gt-sale-colombo-11405626
Car,Perodua,Viva Elite,2013,"Rs. 4,365,000",456789,Piliyandala,Just now,https://riyasewana.com/buy/perodua-viva-elite-sale-piliyandala-11407946
Car,Honda,Vezel Z PREMIUM,2025,"Rs. 19,000,000",1,Welisara,Just now,https://riyasewana.com/buy/honda-vezel-z-sale-welisara-11407945
Car,Honda,Vezel Z GRADE,2025,"Rs. 18,000,000",1,Welisara,Just now,https://riyasewana.com/buy/honda-vezel-z-sale-welisara-11407944
Car,Toyota,KDH 223B,2024,"Rs. 28,800,000",18500,Welisara,Just now,https://riyasewana.com/buy/toyota-kdh-223b-sale-welisara-11407943
Car,Honda,Dio,2017,Negotiable,21000,Puttalam,Just now,https://riyasewana.com/buy/honda-dio-sale-puttalam-11407942
Car,Suzuki,Burgman,2020,Negotiable,40195,Minuwangoda,Just now,https://riyasewana.com/buy/suzuki-burgman-sale-minuwangoda-11407940
Car,Mitsubishi,Canter,1997,"Rs. 7,250,000",,Badulla,1m ago,https://riyasewana.com/buy/mitsubishi-canter-sale-badulla-11407939
Car,DFSK,Glory 580,2021,"Rs. 7,450,000",125000,Kurunegala,1m ago,https://riyasewana.com/buy/dfsk-glory-580-sale-kurunegala-11407938
Car,Suzuki,Alto K10,2012,"Rs. 3,400,000",123000,Kurunegala,1m ago,https://riyasewana.com/buy/suzuki-alto-k10-sale-kurunegala-11407937
Car,Honda,Dio,2018,"Rs. 590,000",40000,Wattala,1m ago,https://riyasewana.com/buy/honda-dio-sale-wattala-11407936
Car,Toyota,Axio,2014,"Rs. 7,750,000",130000,Colombo,1m ago,https://riyasewana.com/buy/toyota-axio-sale-colombo-11407935
Car,Nissan,Magnite,2025,"Rs. 8,650,000",15119,Kadawatha,2m ago,https://riyasewana.com/buy/nissan-magnite-sale-kadawatha-11407934
Car,Toyota,Axio,2015,"Rs. 9,050,000",151000,Ampara,2m ago,https://riyasewana.com/buy/toyota-axio-sale-ampara-11407933
Car,Micro,Panda,2014,"Rs. 2,750,000",61000,Matara,2m ago,https://riyasewana.com/buy/micro-panda-sale-matara-11407932
Car,Suzuki,Maruti,2004,"Rs. 1,960,000",190000,Ratnapura,2m ago,https://riyasewana.com/buy/suzuki-maruti-sale-ratnapura-11407931
Car,Toyota,Townace CR27,1989,"Rs. 3,325,000",200000,Nittambuwa,3m ago,https://riyasewana.com/buy/toyota-townace-cr27-sale-nittambuwa-11407928
Car,Toyota,Yaris,2023,"Rs. 8,800,000",34500,Warakapola,4m ago,https://riyasewana.com/buy/toyota-yaris-sale-warakapola-11407927
Car,Suzuki,Wagon R Stingray VXI,2014,Negotiable,134000,Kaduwela,4m ago,https://riyasewana.com/buy/suzuki-wagon-r-sale-kaduwela-11407926
Car,Bajaj,RE 2 Stroke,2005,"Rs. 1,025,000",80000,Piliyandala,5m ago,https://riyasewana.com/buy/bajaj-re-2-sale-piliyandala-11407924
