Vehicle Type,Make,Model,Year,Price,Milleage,District,published date,Vehicle URL
Car,Nissan,Magnite Turbo CVT,2025,"Rs. 9,600,000",5000,Maharagama,Mar 25,https://riyasewana.com/buy/nissan-magnite-turbo-sale-maharagama-11391656
Car,Nissan,March K11,2002,"Rs. 3,300,000",185000,Kuliyapitiya,Yesterday,https://riyasewana.com/buy/nissan-march-k11-sale-kuliyapitiya-11401778
Car,Toyota,KDH Super GL,2015,"Rs. 23,500,000",102000,Embilipitiya,Yesterday,https://riyasewana.com/buy/toyota-kdh-super-sale-embilipitiya-11400293
Car,Honda,Fit GE6 I Vtec Full Spec Edition,2008,"Rs. 5,915,000",150000,Colombo,6h ago,https://riyasewana.com/buy/honda-fit-ge6-sale-colombo-11406196
Car,Bajaj,CT-100,2009,"Rs. 265,000",1,Pannala,1m ago,https://riyasewana.com/buy/bajaj-ct-100-sale-pannala-11408571
Car,Nissan,Leaf,2013,"Rs. 8,000,000",144000,Galle,1m ago,https://riyasewana.com/buy/nissan-leaf-sale-galle-11408570
Car,Nissan,Caravan,1995,"Rs. 6,800,000",584390,Warakapola,1m ago,https://riyasewana.com/buy/nissan-caravan-sale-warakapola-11408569
Car,Nissan,Qashqai,2018,"Rs. 13,000,000",97127,Gampaha,1m ago,https://riyasewana.com/buy/nissan-qashqai-sale-gampaha-11408568
Car,Bajaj,4stoke,2011,"Rs. 125,000",13847,Kalutara,1m ago,https://riyasewana.com/buy/bajaj-4stoke-sale-kalutara-11408567
Car,Suzuki,Alto,2024,Negotiable,,Matale,1m ago,https://riyasewana.com/buy/suzuki-alto-sale-matale-11408566
Car,Honda,DIO,2013,"Rs. 395,000",57200,Gampola,2m ago,https://riyasewana.com/buy/honda-dio-sale-gampola-11408565
Car,Suzuki,Gixxer 155cc,2018,"Rs. 600,000",81000,Colombo,2m ago,https://riyasewana.com/buy/suzuki-gixxer-155cc-sale-colombo-11408564
Car,Toyota,Premio G Superior,2014,"Rs. 11,000,000",2,Colombo,2m ago,https://riyasewana.com/buy/toyota-premio-g-sale-colombo-11408562
