Vehicle Type,Make,Model,Year,Price,Milleage,District,published date,Vehicle URL
Car,BMW,740LE M-SPORT PLUS HIGHEST SPEC,2017,"Rs. 49,500,000",50000,Kandy,7h ago,https://riyasewana.com/buy/bmw-740le-m-sport-sale-kandy-11405574
Car,Suzuki,EVERY PA LED,2024,"Rs. 7,350,000",5000,Kurunegala,Mar 22,https://riyasewana.com/buy/suzuki-every-pa-sale-kurunegala-11375885
Car,Nissan,Dayz Highway Star G Pro Pilot,2025,"Rs. 8,650,000",1,Kadawatha,Mar 21,https://riyasewana.com/buy/nissan-dayz-highway-sale-kadawatha-11372776
Car,Ford,Ranger,2017,Negotiable,110000,Colombo,Mar 20,https://riyasewana.com/buy/ford-ranger-sale-colombo-11368027
Car,Toyota,Coaster,2008,"Rs. 14,950,000",,Kegalle,Just now,https://riyasewana.com/buy/toyota-coaster-sale-kegalle-11408487
Car,Bajaj,Discover,2012,"Rs. 275,000",78000,Kadawatha,Just now,https://riyasewana.com/buy/bajaj-discover-sale-kadawatha-11408486
Car,Toyota,Vios,2003,"Rs. 5,400,000",1,Kandy,Just now,https://riyasewana.com/buy/toyota-vios-sale-kandy-11408485
Car,Kia,Carnival,2015,"Rs. 19,000,000",106000,Colombo,Just now,https://riyasewana.com/buy/kia-carnival-sale-colombo-11408484
Car,Micro,Kyron,2007,"Rs. 5,275,000",160000,Homagama,Just now,https://riyasewana.com/buy/micro-kyron-sale-homagama-11408483
Car,Bajaj,4 Stroke,2014,Negotiable,63400,Nawalapitiya,1m ago,https://riyasewana.com/buy/bajaj-4-stroke-sale-nawalapitiya-11408482
Car,Nissan,Bluebird,1997,"Rs. 3,800,000",150000,Kurunegala,1m ago,https://riyasewana.com/buy/nissan-bluebird-sale-kurunegala-11408481
Car,Suzuki,Wagon R Stingray,2017,"Rs. 6,275,000",122500,Kaduwela,2m ago,https://riyasewana.com/buy/suzuki-wagon-r-sale-kaduwela-11408480
Car,Hero-Honda,Pleasure,2011,"Rs. 255,000",24000,Elpitiya,2m ago,https://riyasewana.com/buy/hero-honda-pleasure-sale-elpitiya-11408479
Car,Nissan,AD Wagon,1996,"Rs. 2,375,000",170000,Veyangoda,2m ago,https://riyasewana.com/buy/nissan-ad-wagon-sale-veyangoda-11408478
Car,Yadea,T5,2024,"Rs. 375,000",13000,Anuradapura,2m ago,https://riyasewana.com/buy/yadea-t5-sale-anuradapura-11408477
Car,Toyota,Prius S Touring,2012,Negotiable,135000,Kuliyapitiya,2m ago,https://riyasewana.com/buy/toyota-prius-s-sale-kuliyapitiya-11408476
