Vehicle Type,Make,Model,Year,Price,Milleage,District,published date,Vehicle URL
Car,Toyota,RAIZE Z,2025,Negotiable,1,Nittambuwa,6h ago,https://riyasewana.com/buy/toyota-raize-z-sale-nittambuwa-11406267
Car,Nissan,CEDRIC Y32 B,1994,"Rs. 5,475,000",141000,Matara,Mar 26,https://riyasewana.com/buy/nissan-cedric-y32-sale-matara-11396341
Car,Toyota,Axio 161,2012,"Rs. 8,200,000",130000,Dehiwala-Mt,Yesterday,https://riyasewana.com/buy/toyota-axio-161-sale-dehiwala-mount-lavinia-11402010
Car,Toyota,Hilux,2016,"Rs. 15,500,000",170000,Pannipitiya,Yesterday,https://riyasewana.com/buy/toyota-hilux-sale-pannipitiya-11403730
Car,Toyota,KR42 Noah Town Ace,2001,Negotiable,139000,Chilaw,Just now,https://riyasewana.com/buy/toyota-kr42-noah-sale-chilaw-11408522
Car,Mitsubishi,Delica-L300,1984,"Rs. 2,590,000",,Kalutara,Just now,https://riyasewana.com/buy/mitsubishi-delica-l300-sale-kalutara-11408521
Car,Toyota,CHR NGX-10 GT 75000km,2018,"Rs. 13,500,000",75000,Colombo,Just now,https://riyasewana.com/buy/toyota-chr-ngx-10-sale-colombo-11408520
Car,Land-Rover,Discovery 1,1994,"Rs. 6,300,000",170000,Kegalle,Just now,https://riyasewana.com/buy/land-rover-discovery-1-sale-kegalle-11408519
Car,Yamaha,FZ-S,2015,"Rs. 725,000",,Mirigama,Just now,https://riyasewana.com/buy/yamaha-fz-s-sale-mirigama-11408382
Car,Micro,Panda,2016,"Rs. 3,250,000",50100,Colombo,1m ago,https://riyasewana.com/buy/micro-panda-sale-colombo-11408517
Car,Suzuki,Every Join,2024,"Rs. 8,250,000",270,Colombo,1m ago,https://riyasewana.com/buy/suzuki-every-join-sale-colombo-11408516
Car,Micro,TIVOLI,2016,"Rs. 8,300,000",44000,Kandy,1m ago,https://riyasewana.com/buy/micro-tivoli-sale-kandy-11408515
Car,Bajaj,2 Stroke,1998,"Rs. 425,000",,Panadura,2m ago,https://riyasewana.com/buy/bajaj-2-stroke-sale-panadura-11408514
Car,Honda,Civic Es8,2002,"Rs. 5,500,000",240000,Kandy,2m ago,https://riyasewana.com/buy/honda-civic-es8-sale-kandy-11408513
Car,Hero,Splendor,2008,"Rs. 175,000",110,Nittambuwa,2m ago,https://riyasewana.com/buy/hero-splendor-sale-nittambuwa-11408512
Car,Suzuki,Every,2025,"Rs. 7,125,000",2719,Harispattuwa,2m ago,https://riyasewana.com/buy/suzuki-every-sale-harispattuwa-11408511
Car,Toyota,Premio G Superior With Electric Seats And Stop,2016,"Rs. 12,690,000",150000,Ja-Ela,3m ago,https://riyasewana.com/buy/toyota-premio-g-sale-ja-ela-11408508
Car,Bajaj,Discover 135,2008,Negotiable,1234,Kurunegala,4m ago,https://riyasewana.com/buy/bajaj-discover-135-sale-kurunegala-11408507
Car,Mahindra,Jeeto,2015,"Rs. 1,690,000",54895,Gampaha,4m ago,https://riyasewana.com/buy/mahindra-jeeto-sale-gampaha-11408504
Car,Bajaj,RE,2002,"Rs. 575,000",1,Kandana,5m ago,https://riyasewana.com/buy/bajaj-re-sale-kandana-11408503
Car,Toyota,Coaster,2006,"Rs. 13,950,000",220000,Kegalle,5m ago,https://riyasewana.com/buy/toyota-coaster-sale-kegalle-11408501
Car,Honda,FIT Aria,2006,"Rs. 4,800,000",168000,Kottawa,6m ago,https://riyasewana.com/buy/honda-fit-aria-sale-kottawa-11408500
Car,Tata,Safari,2002,"Rs. 1,950,000",100000,Puttalam,6m ago,https://riyasewana.com/buy/tata-safari-sale-puttalam-11408498
Car,Nissan,March K11,2003,"Rs. 3,250,000",169000,Kottawa,6m ago,https://riyasewana.com/buy/nissan-march-k11-sale-kottawa-11408497
Car,Tata,Ace Dimo Batta,2007,"Rs. 1,275,000",46500,Mahiyanganaya,7m ago,https://riyasewana.com/buy/tata-ace-dimo-sale-mahiyanganaya-11408496
Car,Chery,QQ 308,2011,"Rs. 1,950,000",56000,Ratnapura,7m ago,https://riyasewana.com/buy/chery-qq-308-sale-ratnapura-11408495
Car,Toyota,Corona AT170,1991,"Rs. 2,375,000",220000,Homagama,7m ago,https://riyasewana.com/buy/toyota-corona-at170-sale-homagama-11408493
Car,Bajaj,2 Stroke,2006,"Rs. 680,000",10000,Gampaha,8m ago,https://riyasewana.com/buy/bajaj-2-stroke-sale-gampaha-11408492
Car,Honda,Hornet,2008,"Rs. 1,490,000",60000,Horana,8m ago,https://riyasewana.com/buy/honda-hornet-sale-horana-11408491
Car,Suzuki,BURGMAN,2026,"Rs. 1,050,000",800,Mawanella,8m ago,https://riyasewana.com/buy/suzuki-burgman-sale-mawanella-11408490
Car,Suzuki,Maruti,1996,"Rs. 1,350,000",1111,Kalutara,9m ago,https://riyasewana.com/buy/suzuki-maruti-sale-kalutara-11408489
Car,BMW,520I,2003,"Rs. 11,000,000",125000,Malabe,9m ago,https://riyasewana.com/buy/bmw-520i-sale-malabe-11408488
Car,Toyota,Coaster,2008,"Rs. 14,950,000",,Kegalle,10m ago,https://riyasewana.com/buy/toyota-coaster-sale-kegalle-11408487
Car,Bajaj,Discover,2012,"Rs. 275,000",78000,Kadawatha,10m ago,https://riyasewana.com/buy/bajaj-discover-sale-kadawatha-11408486
Car,Toyota,Vios,2003,"Rs. 5,400,000",1,Kandy,10m ago,https://riyasewana.com/buy/toyota-vios-sale-kandy-11408485
Car,Kia,Carnival,2015,"Rs. 19,000,000",106000,Colombo,10m ago,https://riyasewana.com/buy/kia-carnival-sale-colombo-11408484
Car,Micro,Kyron,2007,"Rs. 5,275,000",160000,Homagama,11m ago,https://riyasewana.com/buy/micro-kyron-sale-homagama-11408483
Car,Bajaj,4 Stroke,2014,Negotiable,63400,Nawalapitiya,11m ago,https://riyasewana.com/buy/bajaj-4-stroke-sale-nawalapitiya-11408482
Car,Nissan,Bluebird,1997,"Rs. 3,800,000",150000,Kurunegala,11m ago,https://riyasewana.com/buy/nissan-bluebird-sale-kurunegala-11408481
Car,Suzuki,Wagon R Stingray,2017,"Rs. 6,275,000",122500,Kaduwela,12m ago,https://riyasewana.com/buy/suzuki-wagon-r-sale-kaduwela-11408480
Car,Hero,Pleasure,2011,"Rs. 255,000",24000,Elpitiya,12m ago,https://riyasewana.com/buy/hero-pleasure-sale-elpitiya-11408479
Car,Nissan,AD Wagon,1996,"Rs. 2,375,000",170000,Veyangoda,12m ago,https://riyasewana.com/buy/nissan-ad-wagon-sale-veyangoda-11408478
Car,Yadea,T5,2024,"Rs. 375,000",13000,Anuradapura,13m ago,https://riyasewana.com/buy/yadea-t5-sale-anuradapura-11408477
Car,Toyota,Prius S Touring,2012,Negotiable,135000,Kuliyapitiya,13m ago,https://riyasewana.com/buy/toyota-prius-s-sale-kuliyapitiya-11408476
Van,Kia,Sorento,2012,"Rs. 12,000,000",140000,Mirigama,Yesterday,https://riyasewana.com/buy/kia-sorento-sale-mirigama-11399002
Van,Suzuki,A-Star,2010,"Rs. 3,800,000",123400,Piliyandala,2h ago,https://riyasewana.com/buy/suzuki-a-star-sale-piliyandala-11407956
Van,Mazda,3,2009,"Rs. 7,400,000",80000,Nawala,6h ago,https://riyasewana.com/buy/mazda-3-sale-nawala-11406094
Van,Micro,REXTON W 20.,2016,"Rs. 10,500,000",105,Gampaha,Just now,https://riyasewana.com/buy/micro-rexton-w-sale-gampaha-11408510
Van,Micro,REXTON W 20.,2016,"Rs. 10,500,000",105,Gampaha,Just now,https://riyasewana.com/buy/micro-rexton-w-sale-gampaha-11408509
Van,Micro,REXTON W 20.,2016,"Rs. 10,500,000",105,Gampaha,Just now,https://riyasewana.com/buy/micro-rexton-w-sale-gampaha-11408506
Van,Micro,REXTON W 20.,2016,"Rs. 10,500,000",105,Gampaha,Just now,https://riyasewana.com/buy/micro-rexton-w-sale-gampaha-11408502
Van,Micro,REXTON W 20.,2016,"Rs. 10,500,000",105,Gampaha,Just now,https://riyasewana.com/buy/micro-rexton-w-sale-gampaha-11408499
Van,Micro,REXTON W 20.,2015,"Rs. 10,500,000",105,Gampaha,Just now,https://riyasewana.com/buy/micro-rexton-w-sale-gampaha-11408494
Van,Hero,ISmart,2017,"Rs. 225,000",45000,Pannipitiya,Just now,https://riyasewana.com/buy/hero-ismart-sale-pannipitiya-11408524
Van,Mazda,Bongo,2003,"Rs. 5,000,000",150000,Wennappuwa,Just now,https://riyasewana.com/buy/mazda-bongo-sale-wennappuwa-11408523
Pickup,Suzuki,Celerio,2018,Negotiable,88000,Dehiwala-Mt,Yesterday,https://riyasewana.com/buy/suzuki-celerio-sale-dehiwala-mount-lavinia-11400919
Pickup,Toyota,Kdh,2013,"Rs. 18,200,000",116000,Gampaha,Mar 25,https://riyasewana.com/buy/toyota-kdh-sale-gampaha-11391118
Pickup,Daihatsu,Mira L Grade,2025,"Rs. 6,390,000",,Gampaha,Mar 21,https://riyasewana.com/buy/daihatsu-mira-l-sale-gampaha-11374058
Pickup,Toyota,Prius,2012,"Rs. 9,650,000",136000,Ragama,Mar 19,https://riyasewana.com/buy/toyota-prius-sale-ragama-11361796
Pickup,Honda,Dio,2016,Negotiable,123456,Negombo,Just now,https://riyasewana.com/buy/honda-dio-sale-negombo-11408525
SUV,Toyota,LH51,1986,"Rs. 3,875,000",2400000,Dehiwala-Mt,1h ago,https://riyasewana.com/buy/toyota-lh51-sale-dehiwala-mount-lavinia-11408291
SUV,Nissan,Dayz X,2024,"Rs. 7,750,000",9000,Boralesgamuwa,Mar 25,https://riyasewana.com/buy/nissan-dayz-x-sale-boralesgamuwa-11390467
SUV,Toyota,Vitz,2007,"Rs. 5,390,000",143685,Mirigama,Just now,https://riyasewana.com/buy/toyota-vitz-sale-mirigama-11408526
