Class of Vehicle,Make/Manufa. Name,Model,Country,Fuel Used,Cylinder Capacity,District,Registration Status,No of vehicle,Model_Code,Clean_Name
DUAL PURPOSE (COMMERCIAL),TOYOTA,HILUX ROCCO 2.8L,THAILAND,DIESEL,2755.0,PUTTALAM,RECONDITIONED,1,,HILUX ROCCO 2.8L
CAR,TOYOTA,5AA-A202A,JAPAN,PETROL/ELE,78.0,GAMPAHA,RECONDITIONED,1,5AA-A202A,RAIZE
CAR,DAIHATSU,5BA-LA900S,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,3,5BA-LA900S,TAFT
CAR,SUZUKI,5AA-MK94S SPACIA,JAPAN,PETROL,658.0,KANDY,RECONDITIONED,1,5AA-MK94S,SPACIA
CAR,NISSAN,3BA-DR17W CLIPPER,JAPAN,PETROL,658.0,KANDY,RECONDITIONED,2,3BA-DR17W,CLIPPER
CAR,SUZUKI,5AA-MH95S  WAGON R,JAPAN,PETROL,658.0,GALLE,RECONDITIONED,1,5AA-MH95S,WAGON R
CAR,MITSUBISHI,5BA-GK1W ECLIPSE,JAPAN,PETROL,1498.0,GALLE,RECONDITIONED,1,5BA-GK1W,ECLIPSE
MOTOR CYCLE,HONDA,8BK-KF47,JAPAN,PETROL,157.0,PUTTALAM,RECONDITIONED,1,8BK-KF47,Unknown
MOTOR CYCLE,HONDA,PCX160,JAPAN,PETROL,156.0,KURUNEGALA,RECONDITIONED,1,,PCX160
CAR,TOYOTA,TAISOR V,INDIA,PETROL,998.0,GAMPAHA,RECONDITIONED,1,,TAISOR V
CAR,NISSAN,5AA-B44W DAYS,JAPAN,PETROL,658.0,GAMPAHA,RECONDITIONED,1,5AA-B44W,DAYS
CAR,NISSAN,5AA-B44W  DAYS,JAPAN,PETROL,659.0,HAMBANTOTA,RECONDITIONED,1,5AA-B44W,DAYS
CAR,MERCEDES BENZ,AMG G63,UNITED KINGDOM,PETROL,3982.0,POLONNARUWA,RECONDITIONED,1,,AMG G63
CAR,SUZUKI,5AA-MK94S,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,1,5AA-MK94S,SPASIA
CAR,DAIHATSU,5BA-LA900S TAFT,JAPAN,PETROL,658.0,ANURADHAPURA,RECONDITIONED,3,5BA-LA900S,TAFT
MOTOR CYCLE,HONDA,CRF,THAILAND,PETROL,249.0,GAMPAHA,RECONDITIONED,1,,CRF
CAR,SUZUKI,5BA-MH85S,JAPAN,PETROL,658.0,TRINCOMALEE,RECONDITIONED,1,5BA-MH85S,WAGOON R
CAR,SUZUKI,5BA-MH85S WAGON R,JAPAN,PETROL,657.0,MULLATIVU,RECONDITIONED,1,5BA-MH85S,WAGON R
CAR,TOYOTA,4BA-M900A ROOMY,JAPAN,PETROL,996.0,RATNAPURA,RECONDITIONED,2,4BA-M900A,ROOMY
CAR,TOYOTA,3BA-TRJ150W,JAPAN,PETROL,2693.0,RATNAPURA,RECONDITIONED,2,3BA-TRJ150W,Unknown
DUAL PURPOSE (COMMERCIAL),TOYOTA,HILUX REVO GR SPORT,THAILAND,DIESEL,2755.0,GALLE,RECONDITIONED,2,,HILUX REVO GR SPORT
MOTOR CYCLE,HONDA,PCX,JAPAN,PETROL,157.0,KANDY,RECONDITIONED,1,,PCX
CAR,HONDA,5BA-RZ3 ZR-V,JAPAN,PETROL,1496.0,COLOMBO,RECONDITIONED,1,5BA-RZ3,ZR-V
CAR,TOYOTA,5BA-KSP210 YARIS,JAPAN,PETROL,996.0,MATALE,RECONDITIONED,1,5BA-KSP210,YARIS
CAR,MERCEDES BENZ,S580L AMG LINE PREM,GERMANY,PETROL/ELE,2998.0,COLOMBO,RECONDITIONED,1,,S580L AMG LINE PREM
CAR,TOYOTA,3BA-NGX10 CH-R,JAPAN,PETROL,1196.0,GAMPAHA,RECONDITIONED,1,3BA-NGX10,CH-R
CAR,SUZUKI,5BA-HE33S ALTO LAPIN,JAPAN,PETROL,658.0,HAMBANTOTA,RECONDITIONED,1,5BA-HE33S,ALTO LAPIN
CAR,TOYOTA,YARIS CROSS,THAILAND,PETROL/ELE,1496.0,PUTTALAM,RECONDITIONED,1,,YARIS CROSS
CAR,TOYOTA,YARIS ATIV,THAILAND,PETROL,1197.0,KANDY,RECONDITIONED,1,,YARIS ATIV
CAR,DAIHATSU,5BA-LA910S TAFT,JAPAN,PETROL,658.0,KURUNEGALA,RECONDITIONED,1,5BA-LA910S,TAFT
COMMERCIAL,TOYOTA,3DF-GDH223B HIACE,JAPAN,DIESEL,2754.0,GALLE,RECONDITIONED,1,3DF-GDH223B,HIACE
CAR,NISSAN,ALMERA     GRADE VL,THAILAND,PETROL,999.0,GAMPAHA,RECONDITIONED,1,,ALMERA     GRADE VL
DUAL PURPOSE (COMMERCIAL),TOYOTA,3DF-GUN125 HILUX,JAPAN,DIESEL,2393.0,GAMPAHA,RECONDITIONED,6,3DF-GUN125,HILUX
CAR,MERCEDES BENZ,5AA-206042C C200,GERMANY,PETROL,1494.0,COLOMBO,RECONDITIONED,1,5AA-206042C,C200
MOTOR LORRY (COMMERCIAL),HINO,TKG-XZU655M DUTRO,JAPAN,DIESEL,4000.0,KEGALLE,RECONDITIONED,1,TKG-XZU655M,DUTRO
CAR,SUZUKI,3BD-DA17V EVERY,JAPAN,PETROL,656.0,KALUTARA,RECONDITIONED,1,3BD-DA17V,EVERY
CAR,SUZUKI,5AA-HA97S ALTO,JAPAN,PETROL,658.0,MATARA,RECONDITIONED,1,5AA-HA97S,ALTO
MOTOR LORRY (COMMERCIAL),MITSUBISHI,PDG-FG74D CANTER,JAPAN,DIESEL,4890.0,PUTTALAM,RECONDITIONED,1,PDG-FG74D,CANTER
CAR,TOYOTA,6AA-MXPJ10 YARIS,JAPAN,PETROL/ELE,1490.0,KURUNEGALA,RECONDITIONED,1,6AA-MXPJ10,YARIS
CAR,SUZUKI,5BA-MH85S WAGON R,JAPAN,PETROL/ELE,658.0,BADULLA,RECONDITIONED,1,5BA-MH85S,WAGON R
CAR,B.M.W.,X1 XDRIVE 25E,UNITED KINGDOM,PETROL/ELE,1499.0,COLOMBO,RECONDITIONED,1,,X1 XDRIVE 25E
CAR,SUZUKI,5BA-MH85S WAGON R,JAPAN,PETROL,657.0,COLOMBO,RECONDITIONED,5,5BA-MH85S,WAGON R
CAR,MITSUBISHI,5BA-B33W EK WAGON,JAPAN,PETROL,658.0,MONERAGALA,RECONDITIONED,1,5BA-B33W,EK WAGON
CAR,SUZUKI,5AA-MK94S,JAPAN,PETROL,658.0,KALUTARA,RECONDITIONED,1,5AA-MK94S,SPASIA
CAR,SUZUKI,5AA-MK53S SPACIA,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,2,5AA-MK53S,SPACIA
DUAL PURPOSE (COMMERCIAL),TOYOTA,HILUX GR SPORT,THAILAND,DIESEL,2755.0,RATNAPURA,RECONDITIONED,2,,HILUX GR SPORT
CAR,TOYOTA,3BA-TRJ150W,JAPAN,PETROL,2696.0,GAMPAHA,RECONDITIONED,1,3BA-TRJ150W,Unknown
MOTOR CYCLE,KAWASAKI,ZX 250 EE,THAILAND,PETROL,249.0,GAMPAHA,RECONDITIONED,1,,ZX 250 EE
CAR,SUZUKI,4AA-MN71S X-BEE,JAPAN,PETROL,996.0,GAMPAHA,RECONDITIONED,1,4AA-MN71S,X-BEE
CAR,SUZUKI,5BA-MH85S WAGON R,JAPAN,PETROL/ELE,658.0,MATARA,RECONDITIONED,1,5BA-MH85S,WAGON R
CAR,SUZUKI,5AA-HA97S ALTO,JAPAN,PETROL/ELE,657.0,GAMPAHA,RECONDITIONED,1,5AA-HA97S,ALTO
CAR,PEUGEOT,5008 GT MHEV AUTO,UNITED KINGDOM,PETROL,1199.0,GAMPAHA,RECONDITIONED,1,,5008 GT MHEV AUTO
CAR,SUZUKI,5BA-MH85SWAGON R,JAPAN,PETROL,658.0,GAMPAHA,RECONDITIONED,1,5BA-MH85SWAGON,R
CAR,DAIHATSU,5BA-LA900S TAFT,JAPAN,PETROL,658.0,NUWARA-ELIYA,RECONDITIONED,1,5BA-LA900S,TAFT
CAR,DAIHATSU,4BA-M900S THOR,JAPAN,PETROL,996.0,KURUNEGALA,RECONDITIONED,1,4BA-M900S,THOR
CAR,TOYOTA,5BA-M900A ROOMY,JAPAN,PETROL,996.0,RATNAPURA,RECONDITIONED,1,5BA-M900A,ROOMY
CAR,SUZUKI,4AA-MH55S WAGON R,JAPAN,PETROL,658.0,MATALE,RECONDITIONED,1,4AA-MH55S,WAGON R
CAR,TOYOTA,5AA-A202A RAIZE,JAPAN,PETROL/ELE,78.0,POLONNARUWA,RECONDITIONED,1,5AA-A202A,RAIZE
PRIMER MOVER,MAN,TGX-26.470,UNITED KINGDOM,DIESEL,12419.0,GAMPAHA,RECONDITIONED,1,TGX-26,.470
MOTOR LORRY (COMMERCIAL),MITSUBISHI,TKG-FEB50 CANTER,JAPAN,DIESEL,2990.0,KURUNEGALA,RECONDITIONED,1,TKG-FEB50,CANTER
CAR,DAIHATSU,5BA-LA350S MIRA,JAPAN,PETROL,658.0,AMPARA,RECONDITIONED,1,5BA-LA350S,MIRA
MOTOR CYCLE,HONDA,PCX 125,VIETNAM,PETROL,124.0,KURUNEGALA,RECONDITIONED,1,,PCX 125
CAR,NISSAN,5BD-DA17V,JAPAN,PETROL,658.0,COLOMBO,RECONDITIONED,1,5BD-DA17V,EVERY
CAR,TOYOTA,5BA KSP210 YARIS,JAPAN,PETROL,996.0,GALLE,RECONDITIONED,1,,5BA KSP210 YARIS
CAR,SUZUKI,5AA-MH95S WAGON R,JAPAN,PETROL,658.0,BADULLA,RECONDITIONED,1,5AA-MH95S,WAGON R
CAR,NISSAN,5AA-B44A,JAPAN,PETROL,658.0,GAMPAHA,RECONDITIONED,1,5AA-B44A,ROOX
CAR,LAND ROVER,DEFENDER X-DYNAMIC,UNITED KINGDOM,PETROL/ELE,1997.0,PUTTALAM,RECONDITIONED,1,,DEFENDER X-DYNAMIC
DUAL PURPOSE (COMMERCIAL),TOYOTA,HILUX REVO ROCCO,THAILAND,DIESEL,2755.0,JAFFNA,RECONDITIONED,1,,HILUX REVO ROCCO
CAR,TOYOTA,6AA-ZWR90W  VOXY,JAPAN,PETROL/ELE,1797.0,KANDY,RECONDITIONED,1,6AA-ZWR90W,VOXY
CAR,TOYOTA,6AA-NKE165 AXIO,JAPAN,PETROL/ELE,1496.0,COLOMBO,RECONDITIONED,1,6AA-NKE165,AXIO
CAR,LEXUS,6AA-AAZH25 NX350H,JAPAN,PETROL/ELE,2487.0,COLOMBO,RECONDITIONED,1,6AA-AAZH25,NX350H
MOTOR CYCLE,HONDA,PCX125,JAPAN,PETROL,124.0,GAMPAHA,RECONDITIONED,1,,PCX125
CAR,SUZUKI,5AA-MH95S  WAGON R,JAPAN,PETROL,658.0,JAFFNA,RECONDITIONED,1,5AA-MH95S,WAGON R
COMMERCIAL,TOYOTA,3DF-GDH223B LETNY,JAPAN,DIESEL,2754.0,COLOMBO,RECONDITIONED,1,3DF-GDH223B,LETNY
CAR,DAIHATSU,5BA-LA350S,JAPAN,PETROL,658.0,KALUTARA,RECONDITIONED,1,5BA-LA350S,MIRA.ES
CAR,SUZUKI,5AA-MK94S SPACIA,JAPAN,PETROL,658.0,BADULLA,RECONDITIONED,1,5AA-MK94S,SPACIA
CAR,HONDA,VEZEL 6AA-RV5,JAPAN,PETROL/ELE,1496.0,GALLE,RECONDITIONED,1,,VEZEL 6AA-RV5
CAR,HONDA,6BA-JF5 N-BOX,JAPAN,PETROL,658.0,GALLE,RECONDITIONED,1,6BA-JF5,N-BOX
CAR,TOYOTA,YARIS CROSS,THAILAND,PETROL/ELE,1496.0,POLONNARUWA,RECONDITIONED,1,,YARIS CROSS
MOTOR CYCLE,RISE,LEADER 125,SRI LANKA,PETROL,125.0,MANNAR,BRAND NEW-L/MANUFACT,2,,LEADER 125
MOTOR CYCLE,RISE,LEADER 125,SRI LANKA,PETROL,125.0,HAMBANTOTA,BRAND NEW-L/MANUFACT,2,,LEADER 125
MOTOR CYCLE,RISE,LEADER R80,SRI LANKA,ELECTRIC,2.0,PUTTALAM,BRAND NEW-L/MANUFACT,1,,LEADER R80
MOTOR CYCLE,RISE,LEADER R 100,SRI LANKA,ELECTRIC,2.0,RATNAPURA,BRAND NEW-L/MANUFACT,1,,LEADER R 100
MOTOR CYCLE,RISE,LEADER PLUS,SRI LANKA,ELECTRIC,2.0,MANNAR,BRAND NEW-L/MANUFACT,1,,LEADER PLUS
MOTOR CYCLE,RISE,LEADER R 100,SRI LANKA,ELECTRIC,2.0,KILINOCHCHI,BRAND NEW-L/MANUFACT,2,,LEADER R 100
TRACTOR TRAILER/BOWSER,LOCALLY BUILT,TRACTOR  TRAILER,SRI LANKA,NOT STATED,0.0,KURUNEGALA,LOCALLY BUILT,5,,TRACTOR  TRAILER
TRACTOR TRAILER/BOWSER,LOCALLY BUILT,LOW BED TRAILER,SRI LANKA,NOT STATED,0.0,TRINCOMALEE,LOCALLY BUILT,3,,LOW BED TRAILER
TRACTOR TRAILER/BOWSER,LOCALLY BUILT,LOW BED TRAILER,SRI LANKA,NOT STATED,0.0,BADULLA,LOCALLY BUILT,3,,LOW BED TRAILER
LORRY TRAILER/BOWSER,DUTCH LANKA TRAILER,DLST-40/40T,SRI LANKA,NOT STATED,0.0,NUWARA-ELIYA,LOCALLY BUILT,1,DLST-40,/40T
TRACTOR TRAILER/BOWSER,LOCALLY BUILT,LOW BED TRAILER,SRI LANKA,OTHERS,0.0,KURUNEGALA,LOCALLY BUILT,1,,LOW BED TRAILER
TRACTOR TRAILER/BOWSER,LOCALLY BUILT,LOW BED TRAILER,SRI LANKA,NOT STATED,0.0,MULLATIVU,LOCALLY BUILT,1,,LOW BED TRAILER
MOTOR CYCLE,TMR LUYUAN,S18,CHINA,ELECTRIC,1.2,KURUNEGALA,BRAND NEW,8,,S18
MOTOR CYCLE,RANOMOTO,GN125H,CHINA,PETROL,124.0,COLOMBO,BRAND NEW,43,,GN125H
MOTOR CYCLE,TVS,TVS NTORQ 125 CC,INDIA,PETROL,124.8,JAFFNA,BRAND NEW,177,,TVS NTORQ 125 CC
LAND VEHICLE,TAFE,45DI,INDIA,DIESEL,2500.0,MANNAR,BRAND NEW,8,,45DI
SINGLE CAB,MAHINDRA,BOLERO CITY PICKUP,INDIA,DIESEL,2523.0,PUTTALAM,BRAND NEW,2,,BOLERO CITY PICKUP
LAND VEHICLE (SMALL),KUBOTA,SP 155,THAILAND,DIESEL,770.0,ANURADHAPURA,BRAND NEW,1,,SP 155
MOTOR CYCLE,TVS,TVS NTORQ 125 CC,INDIA,PETROL,124.8,BADULLA,BRAND NEW,23,,TVS NTORQ 125 CC
SINGLE CAB,MAHINDRA,BOLERO CITY PICKUP,INDIA,DIESEL,2523.0,JAFFNA,BRAND NEW,10,,BOLERO CITY PICKUP
THREE WHEELER,BAJAJ,RE 4S AUTORICKSHAW,INDIA,PETROL,237.0,HAMBANTOTA,BRAND NEW,35,,RE 4S AUTORICKSHAW
THREE WHEELER,BAJAJ,RE 4S AUTORICKSHAW,INDIA,PETROL,237.0,COLOMBO,BRAND NEW,113,,RE 4S AUTORICKSHAW
CAR,BYD,DOLPHIN-DYNAMIC 70,CHINA,ELECTRIC,70.0,GAMPAHA,BRAND NEW,25,,DOLPHIN-DYNAMIC 70
CAR,BYD,SEAL-COMFORT,CHINA,ELECTRIC,100.0,COLOMBO,BRAND NEW,18,SEAL-COMFORT,Unknown
CAR,PERODUA,BEZZA,MALAYSIA,PETROL,998.0,COLOMBO,BRAND NEW,40,,BEZZA
MOTOR TRICYCLE VAN,MAHINDRA,ALFA LOAD CARRIER,INDIA,DIESEL,436.0,GAMPAHA,BRAND NEW,2,,ALFA LOAD CARRIER
LAND VEHICLE,MAHINDRA,YUVO TECH PLUS 575DI,INDIA,DIESEL,2979.0,BATTICALOA,BRAND NEW,4,,YUVO TECH PLUS 575DI
CAR,TATA,PUNCH CREATIVE,INDIA,PETROL,1199.0,COLOMBO,BRAND NEW,1,,PUNCH CREATIVE
MOTOR CYCLE,TVS,TVS NTORQ 125 CC,INDIA,PETROL,124.8,TRINCOMALEE,BRAND NEW,57,,TVS NTORQ 125 CC
MOTOR CYCLE,LUYUAN,MYY-Z35J,CHINA,ELECTRIC,2.0,HAMBANTOTA,BRAND NEW,1,MYY-Z35J,Unknown
MOTOR CYCLE,RANOMOTO,GN125H,CHINA,PETROL,124.0,KALUTARA,BRAND NEW,50,,GN125H
MOTOR CYCLE,BAJAJ,PULSAR N 160,INDIA,PETROL,164.32,BADULLA,BRAND NEW,45,,PULSAR N 160
MOTOR CYCLE,BAJAJ,PULSAR N 160,INDIA,PETROL,164.32,MATARA,BRAND NEW,40,,PULSAR N 160
MOTOR CYCLE,BAJAJ,PULSAR N 125,INDIA,PETROL,124.58,KURUNEGALA,BRAND NEW,136,,PULSAR N 125
MOTOR CYCLE,BAJAJ,PULSAR N 160,INDIA,PETROL,164.32,KANDY,BRAND NEW,56,,PULSAR N 160
MOTOR CYCLE,YADEA,EPOC H,CHINA,ELECTRIC,2.0,MATARA,BRAND NEW,3,,EPOC H
MOTOR CYCLE,YADEA,T5,CHINA,ELECTRIC,1.2,MATALE,BRAND NEW,22,,T5
MOTOR LORRY (COMMERCIAL),ISUZU,NPR75U-HL5VAYN,JAPAN,DIESEL,5193.0,POLONNARUWA,BRAND NEW,1,,NPR75U-HL5VAYN
CAR,BYD,ATTO-3-SUPERIOR,CHINA,ELECTRIC,100.0,RATNAPURA,BRAND NEW,5,ATTO-3-SUPERIOR,Unknown
MOTOR CYCLE,HERO,HUNK 160,INDIA,PETROL,163.14,COLOMBO,BRAND NEW,1,,HUNK 160
MOTOR CYCLE,YADEA,RUIBIN,CHINA,ELECTRIC,0.8,KURUNEGALA,BRAND NEW,31,,RUIBIN
CAR,NISSAN,MAGNITE N-CONNECTA,INDIA,PETROL,999.0,MONERAGALA,BRAND NEW,1,,MAGNITE N-CONNECTA
MOTOR CYCLE,NWOW,WSP,CHINA,ELECTRIC,1.5,KALUTARA,BRAND NEW,1,,WSP
MOTOR CYCLE,NWOW,TK 10,CHINA,ELECTRIC,0.8,GAMPAHA,BRAND NEW,11,,TK 10
DUAL PURPOSE (COMMERCIAL),BYD,SHARK 6,CHINA,PETROL/ELE,1498.0,COLOMBO,BRAND NEW,8,,SHARK 6
CAR,PERODUA,AXIA CG1GZ,MALAYSIA,PETROL,998.0,COLOMBO,BRAND NEW,36,,AXIA CG1GZ
MOTOR CYCLE,YAMAHA,RAY ZR 125,INDIA,PETROL,125.0,KANDY,BRAND NEW,15,,RAY ZR 125
MOTOR CYCLE,YAMAHA,MT 15 VER 2.0,INDIA,PETROL,155.0,AMPARA,BRAND NEW,10,,MT 15 VER 2.0
MOTOR CYCLE,LUYUAN,MYT,CHINA,ELECTRIC,0.8,GALLE,BRAND NEW,1,,MYT
MOTOR CYCLE,LUYUAN ALFA,M-MKK-Z30LJ-12-C,CHINA,ELECTRIC,1.8,COLOMBO,BRAND NEW,1,,M-MKK-Z30LJ-12-C
MOTOR CYCLE,YAMAHA,RAY ZRSTREETRALLY125,INDIA,PETROL,125.0,COLOMBO,BRAND NEW,31,,RAY ZRSTREETRALLY125
CAR,BYD,SEAL-COMFORT,CHINA,ELECTRIC,100.0,KALUTARA,BRAND NEW,5,SEAL-COMFORT,Unknown
LAND VEHICLE,TAFE,45DI,INDIA,DIESEL,2700.0,ANURADHAPURA,BRAND NEW,6,,45DI
MOTOR CYCLE,ATHER,450X,INDIA,ELECTRIC,3.0,KALUTARA,BRAND NEW,3,,450X
LAND VEHICLE,TAFE,45DI,INDIA,DIESEL,2500.0,POLONNARUWA,BRAND NEW,3,,45DI
MOTOR CYCLE,YAMAHA,RAY ZR 125,INDIA,PETROL,125.0,NUWARA-ELIYA,BRAND NEW,15,,RAY ZR 125
COMMERCIAL,TOYOTA,KDH223R-LEMDYT HIACE,JAPAN,DIESEL,2982.0,KALUTARA,BRAND NEW,2,,KDH223R-LEMDYT HIACE
MOTOR CYCLE,BAJAJ,BOXER AR,INDIA,PETROL,99.35,MATARA,BRAND NEW,1,,BOXER AR
MOTOR CYCLE,QUANLE,ZL,CHINA,ELECTRIC,2.0,RATNAPURA,BRAND NEW,6,,ZL
MOTOR CYCLE,QUANLE,ZL,CHINA,ELECTRIC,2.0,HAMBANTOTA,BRAND NEW,6,,ZL
CAR,BYD,M6 SUPERIOR,CHINA,ELECTRIC,100.0,GALLE,BRAND NEW,2,,M6 SUPERIOR
LAND VEHICLE,NEW HOLLAND,3630,INDIA,DIESEL,2931.0,COLOMBO,BRAND NEW,1,,3630
MOTOR CYCLE,YADEA,EPOC H,CHINA,ELECTRIC,2.0,COLOMBO,BRAND NEW,7,,EPOC H
MOTOR CYCLE,BAJAJ,PULSAR NS 200,INDIA,PETROL,199.5,MANNAR,BRAND NEW,2,,PULSAR NS 200
COMMERCIAL,TOYOTA,XZB70R ZGMNY COASTER,JAPAN,DIESEL,4009.0,PUTTALAM,BRAND NEW,1,,XZB70R ZGMNY COASTER
MOTOR CYCLE,YAMAHA,YZF R15 VER 4.0,INDIA,PETROL,155.0,GALLE,BRAND NEW,2,,YZF R15 VER 4.0
MOTOR CYCLE,YAMAHA,MT 15 VER 2.0,INDIA,PETROL,155.0,RATNAPURA,BRAND NEW,4,,MT 15 VER 2.0
CAR,NISSAN,MAGNITE TEKNA PLUS,INDIA,PETROL,999.0,VAVUNIYA,BRAND NEW,1,,MAGNITE TEKNA PLUS
MOTOR CYCLE,BAJAJ,DISCOVER 125,INDIA,PETROL,124.52,MATARA,BRAND NEW,2,,DISCOVER 125
MOTOR CYCLE,DAYWANG(DW)SL,E-MOTOR CYCLE,CHINA,ELECTRIC,0.8,AMPARA,BRAND NEW,5,,E-MOTOR CYCLE
CAR,BYD,ATTO-3-SUPERIOR,CHINA,ELECTRIC,100.0,MATARA,BRAND NEW,3,ATTO-3-SUPERIOR,Unknown
CAR,AUDI,E-TRON 50 QUATTRO,GERMANY,ELECTRIC,230.0,COLOMBO,BRAND NEW,2,,E-TRON 50 QUATTRO
CAR,BYD,DOLPHIN-DYNAMIC 70,CHINA,ELECTRIC,70.0,GALLE,BRAND NEW,8,,DOLPHIN-DYNAMIC 70
MOTOR CYCLE,HERO,XOOM-110,INDIA,PETROL,110.9,KURUNEGALA,BRAND NEW,98,XOOM-110,Unknown
MOTOR CYCLE,HERO,XOOM-110,INDIA,PETROL,110.9,ANURADHAPURA,BRAND NEW,61,XOOM-110,Unknown
LAND VEHICLE (SMALL),KUBOTA,SP 155,THAILAND,DIESEL,770.0,HAMBANTOTA,BRAND NEW,2,,SP 155
CAR,BYD,M6 STANDARD,CHINA,ELECTRIC,100.0,GAMPAHA,BRAND NEW,1,,M6 STANDARD
MOTOR CYCLE,HERO,HF-DELUXE,INDIA,PETROL,97.2,KANDY,BRAND NEW,2,HF-DELUXE,Unknown
THREE WHEELER,MAHINDRA,TREO,INDIA,ELECTRIC,3.5,COLOMBO,BRAND NEW,7,,TREO
MOTOR CYCLE,YAMAHA,MT 15 VER 2.0,INDIA,PETROL,155.0,BATTICALOA,BRAND NEW,14,,MT 15 VER 2.0
MOTOR CYCLE,BAJAJ,PULSAR N 125,INDIA,PETROL,124.58,MULLATIVU,BRAND NEW,10,,PULSAR N 125
CAR,BYD,DOLPHIN-DYNAMIC 70,CHINA,ELECTRIC,70.0,MONERAGALA,BRAND NEW,1,,DOLPHIN-DYNAMIC 70
SINGLE CAB,MAHINDRA,BOLERO CITY PICKUP,INDIA,DIESEL,2523.0,KEGALLE,BRAND NEW,2,,BOLERO CITY PICKUP
CAR,TATA,NEXON EV,INDIA,ELECTRIC,98.0,COLOMBO,BRAND NEW,2,,NEXON EV
COMMERCIAL,TOYOTA,KDH223R-LEMDYT HIACE,JAPAN,DIESEL,2982.0,COLOMBO,BRAND NEW,11,,KDH223R-LEMDYT HIACE
MOTOR CYCLE,QUANLE,ZL,CHINA,ELECTRIC,2.0,MONERAGALA,BRAND NEW,1,,ZL
CAR,KIA,SONET,INDIA,PETROL,998.0,RATNAPURA,BRAND NEW,1,,SONET
MOTOR CYCLE,BAJAJ,PULSAR NS 200,INDIA,PETROL,199.5,HAMBANTOTA,BRAND NEW,2,,PULSAR NS 200
CAR,HONDA,RV589SJNX  HR-V,THAILAND,PETROL/ELE,1496.0,GAMPAHA,BRAND NEW,3,,RV589SJNX  HR-V
CAR,TOYOTA,F800RE-GQGF RUSH,INDONESIA,PETROL,1496.0,GAMPAHA,BRAND NEW,2,,F800RE-GQGF RUSH
DUAL PURPOSE (COMMERCIAL),TOYOTA,GUN126R-DTTHX  HILUX,THAILAND,DIESEL,2755.0,KANDY,BRAND NEW,3,,GUN126R-DTTHX  HILUX
CAR,TOYOTA,CAMRY AXVH80R-AEXGBW,JAPAN,PETROL/ELE,2487.0,GALLE,BRAND NEW,1,,CAMRY AXVH80R-AEXGBW
MOTOR CYCLE,BAJAJ,DISCOVER 150,INDIA,PETROL,144.8,MATARA,BRAND NEW,1,,DISCOVER 150
DUAL PURPOSE (COMMERCIAL),TOYOTA,GUN126R-DTT5X  HILUX,THAILAND,DIESEL,2755.0,COLOMBO,BRAND NEW,4,,GUN126R-DTT5X  HILUX
MOTOR CYCLE,LUYUAN,MNK3,CHINA,ELECTRIC,1.5,MONERAGALA,BRAND NEW,4,,MNK3
MOTOR CYCLE,RANOMOTO,GN125H,CHINA,PETROL,124.0,JAFFNA,BRAND NEW,1,,GN125H
MOTOR CYCLE,SOLID,G6,CHINA,ELECTRIC,1.5,KALUTARA,BRAND NEW,1,,G6
CAR,KIA,CARENS,INDIA,PETROL,1500.0,COLOMBO,BRAND NEW,1,,CARENS
MOTOR CYCLE,YAMAHA,RAY ZR 125,INDIA,PETROL,125.0,MANNAR,BRAND NEW,2,,RAY ZR 125
SINGLE CAB,TATA,ACE HT2,INDIA,DIESEL,702.0,JAFFNA,BRAND NEW,2,,ACE HT2
MOTOR CYCLE,YADEA,RUIBIN,CHINA,ELECTRIC,0.8,KILINOCHCHI,BRAND NEW,3,,RUIBIN
THREE WHEELER,NWOW,ERVS4 PLUS,CHINA,ELECTRIC,0.8,COLOMBO,BRAND NEW,2,,ERVS4 PLUS
MOTOR CYCLE,QUANLE,G18,CHINA,ELECTRIC,2.0,HAMBANTOTA,BRAND NEW,3,,G18
SINGLE CAB,TATA,ACE HT2,INDIA,DIESEL,702.0,PUTTALAM,BRAND NEW,2,,ACE HT2
MOTOR CYCLE,LUYUAN,S90 PLUS,CHINA,ELECTRIC,1.5,HAMBANTOTA,BRAND NEW,1,,S90 PLUS
SINGLE CAB,TATA,YODHA,INDIA,DIESEL,2956.0,GAMPAHA,BRAND NEW,3,,YODHA
MOTOR CYCLE,REVOLT,RV 1,INDIA,ELECTRIC,1.8,COLOMBO,BRAND NEW,1,,RV 1
LAND VEHICLE,SOLIS,4520,INDIA,DIESEL,2893.0,MULLATIVU,BRAND NEW,1,,4520
MOTOR CYCLE,DAIDO,CF 90 C,CHINA,PETROL,90.0,MATARA,BRAND NEW,1,,CF 90 C
MOTOR CYCLE,TVS,SCOOTY PEP PLUS 90CC,INDIA,PETROL,87.8,ANURADHAPURA,BRAND NEW,1,,SCOOTY PEP PLUS 90CC
MOTOR CYCLE,SOLID,ROBOT,CHINA,ELECTRIC,1.2,KURUNEGALA,BRAND NEW,2,,ROBOT
SPECIAL PURPOSE VEHICLE,J.C.B,JCB530-70TELEHANDLER,INDIA,DIESEL,4401.0,KALUTARA,BRAND NEW,1,,JCB530-70TELEHANDLER
LAND VEHICLE,TAFE,45DI,INDIA,DIESEL,2500.0,PUTTALAM,BRAND NEW,10,,45DI
